,ch0,ch1
3218,0,0.0
3219,0,0.0
3220,0,0.0
3221,0,0.0
3222,0,0.0
3223,0,0.0
3224,0,0.0
3225,0,0.0
3226,0,0.0
3227,0,0.0
3228,0,0.0
3229,0,0.0
3230,0,0.0
3231,0,0.0
3232,0,0.0
3233,0,0.0
3234,0,0.0
3235,0,0.0
3236,0,0.0
3237,0,0.0
3238,0,0.0
3239,0,0.0
3240,0,0.0
3241,0,0.0
3242,0,0.0
3243,0,0.0
3244,1,0.0
3245,1,0.0
3246,1,0.0
3247,1,0.0
3248,2,0.0
3249,2,0.0
3250,2,0.0
3251,2,0.0
3252,2,0.0
3253,2,0.0
3254,2,0.0
3255,2,0.0
3256,3,0.0
3257,4,0.0
3258,4,0.0
3259,4,0.0
3260,3,0.0
3261,4,0.0
3262,4,0.0
3263,5,0.0
3264,5,0.0
3265,5,0.0
3266,5,0.0
3267,5,0.0
3268,5,0.0
3269,5,0.0
3270,7,0.0
3271,6,0.0
3272,7,0.0
3273,7,0.0
3274,7,0.0
3275,7,0.0
3276,8,0.0
3277,7,0.0
3278,8,0.0
3279,8,0.0
3280,8,0.0
3281,8,0.0
3282,9,0.0
3283,9,0.0
3284,9,0.0
3285,9,0.0
3286,9,0.0
3287,10,0.0
3288,10,0.0
3289,10,0.0
3290,10,0.0
3291,10,0.0
3292,10,0.0
3293,10,0.0
3294,11,0.0
3295,10,0.0
3296,11,0.0
3297,11,0.0
3298,11,0.0
3299,12,0.0
3300,12,0.0
3301,12,0.0
3302,13,0.0
3303,14,0.0
3304,13,0.0
3305,14,0.0
3306,14,0.0
3307,14,0.0
3308,16,0.0
3309,14,0.0
3310,16,0.0
3311,16,0.0
3312,16,0.0
3313,16,0.0
3314,16,0.0
3315,16,0.0
3316,16,0.0
3317,16,0.0
3318,16,0.0
3319,16,0.0
3320,16,0.0
3321,17,0.0
3322,17,0.0
3323,17,0.0
3324,17,0.0
3325,17,0.0
3326,17,0.0
3327,17,0.0
3328,18,0.0
3329,18,0.0
3330,18,0.0
3331,18,0.0
3332,18,0.0
3333,18,0.0
3334,18,0.0
3335,19,0.0
3336,18,0.0
3337,19,0.0
3338,19,0.0
3339,19,0.0
3340,19,0.0
3341,19,0.0
3342,19,0.0
3343,20,0.0
3344,20,0.0
3345,20,0.0
3346,21,0.0
3347,19,0.0
3348,21,0.0
3349,20,0.0
3350,21,0.0
3351,21,0.0
3352,21,0.0
3353,21,0.0
3354,21,0.0
3355,21,0.0
3356,21,0.0
3357,21,0.0
3358,21,0.0
3359,22,0.0
3360,23,0.0
3361,22,0.0
3362,22,0.0
3363,23,0.0
3364,22,0.0
3365,23,0.0
3366,23,0.0
3367,23,0.0
3368,23,0.0
3369,23,0.0
3370,23,0.0
3371,23,0.0
3372,23,0.0
3373,24,0.0
3374,24,0.0
3375,24,0.0
3376,24,0.0
3377,24,0.0
3378,24,0.0
3379,24,0.0
3380,24,0.0
3381,24,0.0
3382,25,0.0
3383,24,0.0
3384,24,0.0
3385,25,0.0
3386,25,0.0
3387,24,0.0
3388,25,0.0
3389,25,0.0
3390,25,0.0
3391,25,0.0
3392,25,0.0
3393,25,0.0
3394,25,0.0
3395,26,0.0
3396,25,0.0
3397,26,0.0
3398,25,0.0
3399,26,0.0
3400,26,0.0
3401,26,0.0
3402,26,0.0
3403,26,0.0
3404,26,0.0
3405,26,0.0
3406,26,0.0
3407,26,0.0
3408,26,0.0
3409,26,0.0
3410,26,0.0
3411,26,0.0
3412,26,0.0
3413,26,0.0
3414,26,0.0
3415,26,0.0
3416,26,0.0
3417,28,0.0
3418,28,0.0
3419,26,0.0
3420,28,0.0
3421,28,0.0
3422,28,0.0
3423,28,0.0
3424,26,0.0
3425,27,0.0
3426,28,0.0
3427,28,0.0
3428,28,0.0
3429,28,0.0
3430,28,0.0
3431,28,0.0
3432,26,0.0
3433,26,0.0
3434,28,0.0
3435,28,0.0
3436,28,0.0
3437,27,0.0
3438,26,0.0
3439,28,0.0
3440,27,0.0
3441,29,0.0
3442,26,0.0
3443,28,0.0
3444,28,0.0
3445,28,0.0
3446,28,0.0
3447,28,0.0
3448,28,0.0
3449,28,0.0
3450,26,0.0
3451,28,0.0
3452,26,0.0
3453,28,0.0
3454,28,0.0
3455,28,0.0
3456,26,0.0
3457,28,0.0
3458,28,0.0
3459,28,0.0
3460,26,0.0
3461,26,0.0
3462,28,0.0
3463,28,0.0
3464,28,0.0
3465,26,0.0
3466,26,0.0
3467,28,0.0
3468,28,0.0
3469,27,0.0
3470,26,0.0
3471,26,0.0
3472,26,0.0
3473,26,0.0
3474,26,0.0
3475,26,0.0
3476,26,0.0
3477,27,0.0
3478,26,0.0
3479,26,0.0
3480,26,0.0
3481,26,0.0
3482,26,0.0
3483,26,0.0
3484,26,0.0
3485,26,0.0
3486,26,0.0
3487,26,0.0
3488,26,0.0
3489,26,0.0
3490,26,0.0
3491,26,0.0
3492,26,0.0
3493,26,0.0
3494,26,0.0
3495,26,0.0
3496,26,0.0
3497,26,0.0
3498,26,0.0
3499,25,0.0
3500,25,0.0
3501,25,0.0
3502,26,0.0
3503,25,0.0
3504,25,0.0
3505,25,0.0
3506,25,0.0
3507,24,0.0
3508,25,0.0
3509,25,0.0
3510,25,0.0
3511,24,0.0
3512,24,0.0
3513,24,0.0
3514,24,0.0
3515,24,0.0
3516,24,0.0
3517,24,0.0
3518,24,0.0
3519,24,0.0
3520,24,0.0
3521,23,0.0
3522,24,0.0
3523,23,0.0
3524,23,0.0
3525,23,0.0
3526,23,0.0
3527,23,0.0
3528,23,0.0
3529,22,0.0
3530,22,0.0
3531,22,0.0
3532,21,0.0
3533,21,0.0
3534,21,0.0
3535,21,0.0
3536,21,0.0
3537,21,0.0
3538,20,0.0
3539,20,0.0
3540,20,0.0
3541,19,0.0
3542,19,0.0
3543,20,0.0
3544,19,0.0
3545,19,0.0
3546,19,0.0
3547,19,0.0
3548,18,0.0
3549,18,0.0
3550,18,0.0
3551,18,0.0
3552,18,0.0
3553,18,0.0
3554,17,0.0
3555,17,0.0
3556,17,0.0
3557,17,0.0
3558,17,0.0
3559,16,0.0
3560,16,0.0
3561,16,0.0
3562,16,0.0
3563,16,0.0
3564,16,0.0
3565,16,0.0
3566,16,0.0
3567,16,0.0
3568,16,0.0
3569,15,0.0
3570,14,0.0
3571,14,0.0
3572,14,0.0
3573,14,0.0
3574,13,0.0
3575,12,0.0
3576,13,0.0
3577,12,0.0
3578,12,0.0
3579,11,0.0
3580,11,0.0
3581,11,0.0
3582,11,0.0
3583,11,0.0
3584,10,0.0
3585,10,0.0
3586,10,0.0
3587,10,0.0
3588,10,0.0
3589,9,0.0
3590,9,0.0
3591,9,0.0
3592,9,0.0
3593,9,0.0
3594,8,0.0
3595,8,0.0
3596,7,0.0
3597,8,0.0
3598,7,0.0
3599,7,0.0
3600,7,0.0
3601,7,0.0
3602,6,0.0
3603,6,0.0
3604,5,0.0
3605,5,0.0
3606,5,0.0
3607,5,0.0
3608,4,0.0
3609,5,0.0
3610,4,0.0
3611,4,0.0
3612,4,0.0
3613,3,0.0
3614,2,0.0
3615,2,0.0
3616,2,0.0
3617,2,0.0
3618,2,0.0
3619,2,0.0
3620,2,0.0
3621,2,0.0
3622,1,0.0
3623,1,0.0
3624,1,0.0
3625,1,0.0
3626,0,0.0
3627,0,0.0
3628,0,0.0
3629,0,0.0
3630,0,0.0
3631,0,0.0
3632,0,0.0
3633,0,0.0
3634,0,0.0
3635,0,0.0
3636,0,0.0
3637,0,0.0
3638,0,0.0
3639,0,0.0
3640,0,0.0
3641,0,0.0
3642,0,0.0
3643,0,0.0
3644,0,0.0
3645,0,0.0
3646,0,0.0
3647,0,0.0
3648,0,0.0
3649,0,0.0
3650,0,0.0
3651,0,0.0
3652,0,0.0
3653,0,0.0
3654,0,0.0
3655,0,0.0
3656,0,0.0
3657,0,0.0
3658,0,0.0
3659,0,0.0
3660,0,0.0
3661,0,0.0
3662,0,0.0
3663,0,0.0
3664,0,0.0
3665,0,0.0
3666,0,0.0
3667,0,0.0
3668,0,0.0
3669,0,0.0
3670,0,0.0
3671,0,0.0
3672,0,0.0
3673,0,0.0
3674,0,0.0
3675,0,0.0
3676,0,0.0
3677,0,0.0
3678,0,0.0
3679,0,0.0
3680,0,0.0
3681,0,0.0
3682,0,0.0
3683,0,0.0
3684,0,0.0
3685,0,0.0
3686,0,0.0
3687,0,0.0
3688,0,0.0
3689,0,0.0
3690,0,0.0
3691,0,0.0
3692,0,0.0
3693,0,0.0
3694,0,0.0
3695,0,0.0
3696,0,0.0
3697,0,0.0
3698,0,0.0
3699,0,0.0
3700,0,0.0
3701,0,0.0
3702,0,0.0
3703,0,0.0
3704,0,0.0
3705,0,0.0
3706,0,0.0
3707,0,0.0
3708,0,0.0
3709,0,0.0
3710,0,0.0
3711,0,0.0
3712,0,0.0
3713,0,0.0
3714,0,0.0
3715,0,0.0
3716,0,0.0
3717,0,0.0
3718,0,0.0
3719,0,0.0
3720,0,0.0
3721,0,0.0
3722,0,0.0
3723,0,0.0
3724,0,0.0
3725,0,0.0
3726,0,0.0
3727,0,0.0
3728,0,0.0
3729,0,0.0
3730,0,0.0
3731,0,0.0
3732,0,0.0
3733,0,0.0
3734,0,0.0
3735,0,0.0
3736,0,0.0
3737,0,0.0
3738,0,0.0
3739,0,0.0
3740,0,0.0
3741,0,0.0
3742,0,0.0
3743,0,0.0
3744,0,0.0
3745,0,0.0
3746,0,0.0
3747,0,0.0
3748,0,0.0
3749,0,0.0
3750,0,0.0
3751,0,0.0
3752,0,0.0
3753,0,0.0
3754,0,0.0
3755,0,0.0
3756,0,0.0
3757,0,0.0
3758,0,0.0
3759,0,0.0
3760,0,0.0
3761,0,0.0
3762,0,0.0
3763,0,0.0
3764,0,0.0
3765,0,0.0
3766,0,0.0
3767,0,0.0
3768,0,0.0
3769,0,0.0
3770,0,0.0
3771,0,0.0
3772,0,0.0
3773,0,0.0
3774,0,0.0
3775,0,0.0
3776,0,0.0
3777,0,0.0
3778,0,0.0
3779,0,0.0
3780,0,0.0
3781,0,0.0
3782,0,0.0
3783,0,0.0
3784,0,0.0
3785,0,0.0
3786,0,0.0
3787,0,0.0
3788,0,0.0
3789,0,0.0
3790,0,0.0
3791,0,0.0
3792,0,0.0
3793,0,0.0
3794,0,0.0
3795,0,0.0
3796,0,0.0
3797,0,0.0
3798,0,0.0
3799,0,0.0
3800,0,0.0
3801,0,0.0
3802,0,0.0
3803,0,0.0
3804,0,0.0
3805,0,0.0
3806,0,0.0
3807,0,0.0
3808,0,0.0
3809,0,0.0
3810,0,0.0
3811,0,0.0
3812,0,0.0
3813,0,0.0
3814,0,0.0
3815,0,0.0
3816,0,0.0
3817,0,0.0
3818,0,0.0
3819,0,0.0
3820,0,0.0
3821,0,0.0
3822,0,0.0
3823,0,0.0
3824,0,0.0
3825,0,0.0
3826,0,0.0
3827,0,0.0
3828,0,0.0
3829,0,0.0
3830,0,0.0
3831,0,0.0
3832,0,0.0
3833,0,0.0
3834,0,0.0
3835,0,0.0
3836,0,0.0
3837,0,0.0
3838,0,0.0
3839,0,0.0
3840,0,0.0
3841,0,0.0
3842,0,0.0
3843,0,0.0
3844,0,0.0
3845,0,0.0
3846,0,0.0
3847,0,0.0
3848,0,0.0
3849,0,0.0
3850,0,0.0
3851,0,0.0
3852,0,0.0
3853,0,0.0
3854,0,0.0
3855,0,0.0
3856,0,0.0
3857,0,0.0
3858,0,0.0
3859,0,0.0
3860,0,0.0
3861,0,0.0
3862,0,0.0
3863,0,0.0
3864,0,0.0
3865,0,0.0
3866,0,0.0
3867,0,0.0
3868,0,0.0
3869,0,0.0
3870,0,0.0
3871,0,0.0
3872,0,0.0
3873,0,0.0
3874,0,0.0
3875,0,0.0
3876,0,0.0
3877,0,0.0
3878,0,0.0
3879,0,0.0
3880,0,0.0
3881,0,0.0
3882,0,0.0
3883,0,0.0
3884,0,0.0
3885,0,0.0
3886,0,0.0
3887,0,0.0
3888,0,0.0
3889,0,0.0
3890,0,0.0
3891,0,0.0
3892,0,0.0
3893,0,0.0
3894,0,0.0
3895,0,0.0
3896,0,0.0
3897,0,0.0
3898,0,0.0
3899,0,0.0
3900,0,0.0
3901,0,0.0
3902,0,0.0
3903,0,0.0
3904,0,0.0
3905,0,0.0
3906,0,0.0
3907,0,0.0
3908,0,0.0
3909,0,0.0
3910,0,0.0
3911,0,0.0
3912,0,0.0
3913,0,0.0
3914,0,0.0
3915,0,0.0
3916,0,0.0
3917,0,0.0
3918,0,0.0
3919,0,0.0
3920,0,0.0
3921,0,0.0
3922,0,0.0
3923,0,0.0
3924,0,0.0
3925,0,0.0
3926,0,0.0
3927,0,0.0
3928,0,0.0
3929,0,0.0
3930,0,0.0
3931,0,0.0
3932,0,0.0
3933,0,0.0
3934,0,0.0
3935,0,0.0
3936,0,0.0
3937,0,0.0
3938,0,0.0
3939,0,0.0
3940,0,0.0
3941,0,0.0
3942,0,0.0
3943,0,0.0
3944,0,0.0
3945,0,0.0
3946,0,0.0
3947,0,0.0
3948,0,0.0
3949,0,0.0
3950,0,0.0
3951,0,0.0
3952,0,0.0
3953,0,0.0
3954,0,0.0
3955,0,0.0
3956,0,0.0
3957,0,0.0
3958,0,0.0
3959,0,0.0
3960,0,0.0
3961,0,0.0
3962,0,0.0
3963,0,0.0
3964,0,0.0
3965,0,0.0
3966,0,0.0
3967,0,0.0
3968,0,0.0
3969,0,0.0
3970,0,0.0
3971,0,0.0
3972,0,0.0
3973,0,0.0
3974,0,0.0
3975,0,0.0
3976,0,0.0
3977,0,0.0
3978,0,0.0
3979,0,0.0
3980,0,0.0
3981,0,0.0
3982,0,0.0
3983,0,0.0
3984,0,0.0
3985,0,0.0
3986,0,0.0
3987,0,0.0
3988,0,0.0
3989,0,0.0
3990,0,0.0
3991,0,0.0
3992,0,0.0
3993,0,0.0
3994,0,0.0
3995,0,0.0
3996,0,0.0
3997,0,0.0
3998,0,0.0
3999,0,0.0
4000,0,0.0
4001,0,0.0
4002,0,0.0
4003,0,0.0
4004,0,0.0
4005,0,0.0
4006,0,0.0
4007,0,0.0
4008,0,0.0
4009,0,0.0
4010,0,0.0
4011,0,0.0
4012,0,0.0
4013,0,0.0
4014,0,0.0
4015,0,0.0
4016,0,0.0
4017,0,0.0
4018,0,0.0
4019,0,0.0
4020,0,0.0
4021,0,0.0
4022,0,0.0
4023,0,0.0
4024,0,0.0
4025,0,0.0
4026,0,0.0
4027,0,0.0
4028,0,0.0
4029,0,0.0
4030,0,0.0
4031,0,0.0
4032,0,0.0
4033,0,0.0
4034,0,0.0
4035,0,0.0
4036,0,0.0
4037,0,0.0
4038,0,0.0
4039,0,0.0
4040,0,0.0
4041,0,0.0
4042,0,0.0
4043,0,0.0
4044,0,0.0
4045,0,0.0
4046,0,0.0
4047,0,0.0
4048,0,0.0
4049,0,0.0
4050,0,0.0
4051,0,0.0
4052,0,0.0
4053,0,0.0
4054,0,0.0
4055,1,0.0
4056,1,0.0
4057,1,0.0
4058,2,0.0
4059,2,0.0
4060,2,0.0
4061,2,0.0
4062,2,0.0
4063,2,0.0
4064,2,0.0
4065,2,0.0
4066,2,0.0
4067,3,0.0
4068,3,0.0
4069,4,0.0
4070,4,0.0
4071,4,0.0
4072,4,0.0
4073,5,0.0
4074,5,0.0
4075,4,0.0
4076,5,0.0
4077,5,0.0
4078,5,0.0
4079,5,0.0
4080,6,0.0
4081,6,0.0
4082,7,0.0
4083,7,0.0
4084,7,0.0
4085,7,0.0
4086,7,0.0
4087,7,0.0
4088,8,0.0
4089,8,0.0
4090,8,0.0
4091,8,0.0
4092,8,0.0
4093,9,0.0
4094,9,0.0
4095,9,0.0
4096,9,0.0
4097,9,0.0
4098,10,0.0
4099,10,0.0
4100,10,0.0
4101,10,0.0
4102,10,0.0
4103,10,0.0
4104,11,0.0
4105,11,0.0
4106,11,0.0
4107,11,0.0
4108,11,0.0
4109,11,0.0
4110,12,0.0
4111,12,0.0
4112,12,0.0
4113,13,0.0
4114,14,0.0
4115,14,0.0
4116,14,0.0
4117,13,0.0
4118,14,0.0
4119,16,0.0
4120,14,0.0
4121,16,0.0
4122,16,0.0
4123,15,0.0
4124,16,0.0
4125,16,0.0
4126,16,0.0
4127,16,0.0
4128,16,0.0
4129,16,0.0
4130,16,0.0
4131,16,0.0
4132,17,0.0
4133,16,0.0
4134,16,0.0
4135,17,0.0
4136,17,0.0
4137,17,0.0
4138,17,0.0
4139,17,0.0
4140,18,0.0
4141,17,0.0
4142,18,0.0
4143,18,0.0
4144,18,0.0
4145,18,0.0
4146,18,0.0
4147,18,0.0
4148,19,0.0
4149,19,0.0
4150,19,0.0
4151,20,0.0
4152,19,0.0
4153,19,0.0
4154,20,0.0
4155,19,0.0
4156,19,0.0
4157,20,0.0
4158,20,0.0
4159,21,0.0
4160,21,0.0
4161,20,0.0
4162,20,0.0
4163,21,0.0
4164,21,0.0
4165,21,0.0
4166,21,0.0
4167,21,0.0
4168,21,0.0
4169,22,0.0
4170,22,0.0
4171,23,0.0
4172,21,0.0
4173,22,0.0
4174,22,0.0
4175,22,0.0
4176,23,0.0
4177,23,0.0
4178,23,0.0
4179,23,0.0
4180,23,0.0
4181,23,0.0
4182,23,0.0
4183,24,0.0
4184,24,0.0
4185,23,0.0
4186,24,0.0
4187,24,0.0
4188,24,0.0
4189,24,0.0
4190,24,0.0
4191,24,0.0
4192,24,0.0
4193,24,0.0
4194,24,0.0
4195,24,0.0
4196,25,0.0
4197,24,0.0
4198,25,0.0
4199,25,0.0
4200,25,0.0
4201,25,0.0
4202,25,0.0
4203,25,0.0
4204,25,0.0
4205,25,0.0
4206,26,0.0
4207,25,0.0
4208,26,0.0
4209,26,0.0
4210,26,0.0
4211,26,0.0
4212,26,0.0
4213,26,0.0
4214,26,0.0
4215,26,0.0
4216,26,0.0
4217,26,0.0
4218,26,0.0
4219,26,0.0
4220,26,0.0
4221,26,0.0
4222,26,0.0
4223,26,0.0
4224,26,0.0
4225,26,0.0
4226,26,0.0
4227,26,0.0
4228,28,0.0
4229,26,0.0
4230,26,0.0
4231,28,0.0
4232,28,0.0
4233,28,0.0
4234,26,0.0
4235,26,0.0
4236,28,0.0
4237,27,0.0
4238,28,0.0
4239,26,0.0
4240,26,0.0
4241,28,0.0
4242,28,0.0
4243,28,0.0
4244,26,0.0
4245,26,0.0
4246,28,0.0
4247,28,0.0
4248,28,0.0
4249,28,0.0
4250,26,0.0
4251,28,0.0
4252,28,0.0
4253,28,0.0
4254,28,0.0
4255,26,0.0
4256,28,0.0
4257,28,0.0
4258,28,0.0
4259,28,0.0
4260,27,0.0
4261,28,0.0
4262,26,0.0
4263,27,0.0
4264,28,0.0
4265,28,0.0
4266,28,0.0
4267,26,0.0
4268,26,0.0
4269,26,0.0
4270,28,0.0
4271,28,0.0
4272,26,0.0
4273,27,0.0
4274,26,0.0
4275,26,0.0
4276,28,0.0
4277,28,0.0
4278,28,0.0
4279,26,0.0
4280,26,0.0
4281,26,0.0
4282,26,0.0
4283,26,0.0
4284,27,0.0
4285,26,0.0
4286,26,0.0
4287,26,0.0
4288,26,0.0
4289,26,0.0
4290,26,0.0
4291,26,0.0
4292,28,0.0
4293,26,0.0
4294,26,0.0
4295,26,0.0
4296,26,0.0
4297,26,0.0
4298,26,0.0
4299,26,0.0
4300,26,0.0
4301,26,0.0
4302,26,0.0
4303,26,0.0
4304,26,0.0
4305,26,0.0
4306,26,0.0
4307,26,0.0
4308,26,0.0
4309,25,0.0
4310,25,0.0
4311,26,0.0
4312,26,0.0
4313,25,0.0
4314,25,0.0
4315,25,0.0
4316,25,0.0
4317,25,0.0
4318,25,0.0
4319,25,0.0
4320,25,0.0
4321,25,0.0
4322,24,0.0
4323,25,0.0
4324,24,0.0
4325,24,0.0
4326,24,0.0
4327,24,0.0
4328,24,0.0
4329,24,0.0
4330,24,0.0
4331,24,0.0
4332,24,0.0
4333,24,0.0
4334,23,0.0
4335,24,0.0
4336,23,0.0
4337,23,0.0
4338,23,0.0
4339,23,0.0
4340,23,0.0
4341,23,0.0
4342,23,0.0
4343,22,0.0
4344,23,0.0
4345,21,0.0
4346,21,0.0
4347,21,0.0
4348,21,0.0
4349,21,0.0
4350,21,0.0
4351,21,0.0
4352,21,0.0
4353,20,0.0
4354,20,0.0
4355,20,0.0
4356,19,0.0
4357,19,0.0
4358,20,0.0
4359,19,0.0
4360,19,0.0
4361,18,0.0
4362,19,0.0
4363,18,0.0
4364,18,0.0
4365,18,0.0
4366,18,0.0
4367,18,0.0
4368,18,0.0
4369,17,0.0
4370,17,0.0
4371,17,0.0
4372,17,0.0
4373,17,0.0
4374,16,0.0
4375,16,0.0
4376,16,0.0
4377,16,0.0
4378,16,0.0
4379,16,0.0
4380,16,0.0
4381,16,0.0
4382,16,0.0
4383,15,0.0
4384,16,0.0
4385,14,0.0
4386,14,0.0
4387,14,0.0
4388,13,0.0
4389,12,0.0
4390,13,0.0
4391,12,0.0
4392,11,0.0
4393,11,0.0
4394,11,0.0
4395,10,0.0
4396,11,0.0
4397,10,0.0
4398,10,0.0
4399,10,0.0
4400,10,0.0
4401,10,0.0
4402,9,0.0
4403,9,0.0
4404,9,0.0
4405,9,0.0
4406,8,0.0
4407,8,0.0
4408,8,0.0
4409,7,0.0
4410,7,0.0
4411,7,0.0
4412,7,0.0
4413,7,0.0
4414,6,0.0
4415,7,0.0
4416,5,0.0
4417,5,0.0
4418,5,0.0
4419,5,0.0
4420,5,0.0
4421,4,0.0
4422,4,0.0
4423,4,0.0
4424,4,0.0
4425,4,0.0
4426,3,0.0
4427,3,0.0
4428,2,0.0
4429,2,0.0
4430,2,0.0
4431,2,0.0
4432,2,0.0
4433,2,0.0
4434,2,0.0
4435,1,0.0
4436,1,0.0
4437,1,0.0
4438,0,0.0
4439,0,0.0
4440,0,0.0
4441,0,0.0
4442,0,0.0
4443,0,0.0
4444,0,0.0
4445,0,0.0
4446,0,0.0
4447,0,0.0
4448,0,0.0
4449,0,0.0
4450,0,0.0
4451,0,0.0
4452,0,0.0
4453,0,0.0
4454,0,0.0
4455,0,0.0
4456,0,0.0
4457,0,0.0
4458,0,0.0
4459,0,0.0
4460,0,0.0
4461,0,0.0
4462,0,0.0
4463,0,0.0
4464,0,0.0
4465,0,0.0
4466,0,0.0
4467,0,0.0
4468,0,0.0
4469,0,0.0
4470,0,0.0
4471,0,0.0
4472,0,0.0
4473,0,0.0
4474,0,0.0
4475,0,0.0
4476,0,0.0
4477,0,0.0
4478,0,0.0
4479,0,0.0
4480,0,0.0
4481,0,0.0
4482,0,0.0
4483,0,0.0
4484,0,0.0
4485,0,0.0
4486,0,0.0
4487,0,0.0
4488,0,0.0
4489,0,0.0
4490,0,0.0
4491,0,0.0
4492,0,0.0
4493,0,0.0
4494,0,0.0
4495,0,0.0
4496,0,0.0
4497,0,0.0
4498,0,0.0
4499,0,0.0
4500,0,0.0
4501,0,0.0
4502,0,0.0
4503,0,0.0
4504,0,0.0
4505,0,0.0
4506,0,0.0
4507,0,0.0
4508,0,0.0
4509,0,0.0
4510,0,0.0
4511,0,0.0
4512,0,0.0
4513,0,0.0
4514,0,0.0
4515,0,0.0
4516,0,0.0
4517,0,0.0
4518,0,0.0
4519,0,0.0
4520,0,0.0
4521,0,0.0
4522,0,0.0
4523,0,0.0
4524,0,0.0
4525,0,0.0
4526,0,0.0
4527,0,0.0
4528,0,0.0
4529,0,0.0
4530,0,0.0
4531,0,0.0
4532,0,0.0
4533,0,0.0
4534,0,0.0
4535,0,0.0
4536,0,0.0
4537,0,0.0
4538,0,0.0
4539,0,0.0
4540,0,0.0
4541,0,0.0
4542,0,0.0
4543,0,0.0
4544,0,0.0
4545,0,0.0
4546,0,0.0
4547,0,0.0
4548,0,0.0
4549,0,0.0
4550,0,0.0
4551,0,0.0
4552,0,0.0
4553,0,0.0
4554,0,0.0
4555,0,0.0
4556,0,0.0
4557,0,0.0
4558,0,0.0
4559,0,0.0
4560,0,0.0
4561,0,0.0
4562,0,0.0
4563,0,0.0
4564,0,0.0
4565,0,0.0
4566,0,0.0
4567,0,0.0
4568,0,0.0
4569,0,0.0
4570,0,0.0
4571,0,0.0
4572,0,0.0
4573,0,0.0
4574,0,0.0
4575,0,0.0
4576,0,0.0
4577,0,0.0
4578,0,0.0
4579,0,0.0
4580,0,0.0
4581,0,0.0
4582,0,0.0
4583,0,0.0
4584,0,0.0
4585,0,0.0
4586,0,0.0
4587,0,0.0
4588,0,0.0
4589,0,0.0
4590,0,0.0
4591,0,0.0
4592,0,0.0
4593,0,0.0
4594,0,0.0
4595,0,0.0
4596,0,0.0
4597,0,0.0
4598,0,0.0
4599,0,0.0
4600,0,0.0
4601,0,0.0
4602,0,0.0
4603,0,0.0
4604,0,0.0
4605,0,0.0
4606,0,0.0
4607,0,0.0
4608,0,0.0
4609,0,0.0
4610,0,0.0
4611,0,0.0
4612,0,0.0
4613,0,0.0
4614,0,0.0
4615,0,0.0
4616,0,0.0
4617,0,0.0
4618,0,0.0
4619,0,0.0
4620,0,0.0
4621,0,0.0
4622,0,0.0
4623,0,0.0
4624,0,0.0
4625,0,0.0
4626,0,0.0
4627,0,0.0
4628,0,0.0
4629,0,0.0
4630,0,0.0
4631,0,0.0
4632,0,0.0
4633,0,0.0
4634,0,0.0
4635,0,0.0
4636,0,0.0
4637,0,0.0
4638,0,0.0
4639,0,0.0
4640,0,0.0
4641,0,0.0
4642,0,0.0
4643,0,0.0
4644,0,0.0
4645,0,0.0
4646,0,0.0
4647,0,0.0
4648,0,0.0
4649,0,0.0
4650,0,0.0
4651,0,0.0
4652,0,0.0
4653,0,0.0
4654,0,0.0
4655,0,0.0
4656,0,0.0
4657,0,0.0
4658,0,0.0
4659,0,0.0
4660,0,0.0
4661,0,0.0
4662,0,0.0
4663,0,0.0
4664,0,0.0
4665,0,0.0
4666,0,0.0
4667,0,0.0
4668,0,0.0
4669,0,0.0
4670,0,0.0
4671,0,0.0
4672,0,0.0
4673,0,0.0
4674,0,0.0
4675,0,0.0
4676,0,0.0
4677,0,0.0
4678,0,0.0
4679,0,0.0
4680,0,0.0
4681,0,0.0
4682,0,0.0
4683,0,0.0
4684,0,0.0
4685,0,0.0
4686,0,0.0
4687,0,0.0
4688,0,0.0
4689,0,0.0
4690,0,0.0
4691,0,0.0
4692,0,0.0
4693,0,0.0
4694,0,0.0
4695,0,0.0
4696,0,0.0
4697,0,0.0
4698,0,0.0
4699,0,0.0
4700,0,0.0
4701,0,0.0
4702,0,0.0
4703,0,0.0
4704,0,0.0
4705,0,0.0
4706,0,0.0
4707,0,0.0
4708,0,0.0
4709,0,0.0
4710,0,0.0
4711,0,0.0
4712,0,0.0
4713,0,0.0
4714,0,0.0
4715,0,0.0
4716,0,0.0
4717,0,0.0
4718,0,0.0
4719,0,0.0
4720,0,0.0
4721,0,0.0
4722,0,0.0
4723,0,0.0
4724,0,0.0
4725,0,0.0
4726,0,0.0
4727,0,0.0
4728,0,0.0
4729,0,0.0
4730,0,0.0
4731,0,0.0
4732,0,0.0
4733,0,0.0
4734,0,0.0
4735,0,0.0
4736,0,0.0
4737,0,0.0
4738,0,0.0
4739,0,0.0
4740,0,0.0
4741,0,0.0
4742,0,0.0
4743,0,0.0
4744,0,0.0
4745,0,0.0
4746,0,0.0
4747,0,0.0
4748,0,0.0
4749,0,0.0
4750,0,0.0
4751,0,0.0
4752,0,0.0
4753,0,0.0
4754,0,0.0
4755,0,0.0
4756,0,0.0
4757,0,0.0
4758,0,0.0
4759,0,0.0
4760,0,0.0
4761,0,0.0
4762,0,0.0
4763,0,0.0
4764,0,0.0
4765,0,0.0
4766,0,0.0
4767,0,0.0
4768,0,0.0
4769,0,0.0
4770,0,0.0
4771,0,0.0
